id;ano;mes;dia;dia_semana;hora;aisp;municipio;bairro;latitude;longitude;natureza;idade;f_etaria;sexo;raca_cor;orientacao_sexual;id_vitima;populacao
202543755;2025;1;10;5;19;03 AISP - Paranagu ;PARANAGUA;VILA DOS COMERCIARIOS;-25,5068415;-48,52473284;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;34414;145829
202543755;2025;1;10;5;19;03 AISP - Paranagu ;PARANAGUA;VILA DOS COMERCIARIOS;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;11317;145829
202543709;2025;1;11;6;1;19 AISP - Rolandia;ARAPONGAS;ARAUCARIA;-23,41351653;-51,43827973;Crimes Violentos Letais Intencionais (CVLI);25 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;34065;119138
202543709;2025;1;11;6;1;19 AISP - Rolandia;ARAPONGAS;ARAUCARIA;-23,41351653;-51,43827973;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);25 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;11019;119138
202543416;2025;1;11;6;3;13 AISP - Toledo;SANTA HELENA;CENTRO;-24,85709583;-54,33645315;Morte por Intervencao Legal de Agente do Estado - MILAE;24 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;21532;25492
202544588;2025;1;11;6;10;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);48 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;34272;1773733
202544588;2025;1;11;6;10;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);48 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;11192;1773733
202544705;2025;1;11;6;12;03 AISP - Paranagu ;MATINHOS;TABULEIRO;-25,8164097;-48,53377119;Crimes Violentos Letais Intencionais (CVLI);27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;34159;39259
202544705;2025;1;11;6;12;03 AISP - Paranagu ;MATINHOS;TABULEIRO;-25,8164097;-48,53377119;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;11094;39259
202544515;2025;1;11;6;13;16 AISP - Paranavai;TAMBOARA;CENTRO;-23,20182065;-52,50062929;Crimes Violentos Letais Intencionais (CVLI);52 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;33952;4880
202544515;2025;1;11;6;13;16 AISP - Paranavai;TAMBOARA;CENTRO;-23,20182065;-52,50062929;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);52 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;10915;4880
202544880;2025;1;11;6;14;03 AISP - Paranagu ;MATINHOS;CENTRO;-25,8164097;-48,53377119;Crimes Violentos Letais Intencionais (CVLI);39 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;33977;39259
202544880;2025;1;11;6;14;03 AISP - Paranagu ;MATINHOS;CENTRO;-25,8164097;-48,53377119;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);39 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;10939;39259
202545510;2025;1;11;6;20;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;VILA MARUMBY;-25,44655036;-49,06530561;Crimes Violentos Letais Intencionais (CVLI);55 anos;25 ~ 59 anos (Adulto);Feminino;Preta;Nao Informado;34076;118730
202545510;2025;1;11;6;20;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;VILA MARUMBY;-25,44655036;-49,06530561;Roubo com Resultado Morte;55 anos;25 ~ 59 anos (Adulto);Feminino;Preta;Nao Informado;12406;118730
202545520;2025;1;11;6;20;09 AISP - Pato Branco;SAO JORGE DO OESTE;CENTRO;-25,7149481;-52,92010317;Praticar Homicidio Culposo na Direcao de Veiculo;57 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;18995;9378
202546045;2025;1;11;6;22;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Crimes Violentos Letais Intencionais (CVLI);51 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;33973;285415
202546045;2025;1;11;6;22;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);51 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;10935;285415
202546503;2025;1;11;6;23;02 AISP - Sao Jose dos Pinhais;SAO JOSE DOS PINHAIS;MIRINGUAVA;-25,537702;-49,20008247;Morte por Intervencao Legal de Agente do Estado - MILAE;40 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21533;329222
202546230;2025;1;12;7;1;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES BANDEIRAS;-25,54249328;-54,58710249;Morte por Intervencao Legal de Agente do Estado - MILAE;35 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;21534;285415
202546999;2025;1;12;7;3;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;33888;1773733
202546999;2025;1;12;7;3;01 AISP - Curitiba;CURITIBA;PRADO VELHO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;10861;1773733
202547044;2025;1;12;7;5;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);22 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;33826;1773733
202547044;2025;1;12;7;5;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);22 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;10806;1773733
202547784;2025;1;12;7;8;01 AISP - Curitiba;CURITIBA;JD BOTANICO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);40 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;34428;1773733
202547784;2025;1;12;7;8;01 AISP - Curitiba;CURITIBA;JD BOTANICO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);40 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;11331;1773733
202547430;2025;1;12;7;8;07 AISP - Guarapuava;GUARAPUAVA;CENTRO;-25,39359198;-51,46343108;Praticar Homicidio Culposo na Direcao de Veiculo;65 anos;60+ (Idoso);Feminino;Nao Informado;Nao Informado;18792;182093
202547337;2025;1;12;7;11;11 AISP - Cascavel;CASCAVEL;INTERLAGOS;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);67 anos;60+ (Idoso);Masculino;Parda;Nao Informado;33907;348051
202547337;2025;1;12;7;11;11 AISP - Cascavel;CASCAVEL;INTERLAGOS;-24,9537975;-53,45972218;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);67 anos;60+ (Idoso);Masculino;Parda;Nao Informado;10875;348051
202548774;2025;1;12;7;20;11 AISP - Cascavel;CASCAVEL;BRAZMADEIRA;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);51 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;34529;348051
202548774;2025;1;12;7;20;11 AISP - Cascavel;CASCAVEL;BRAZMADEIRA;-24,9537975;-53,45972218;Feminicidio;51 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;12045;348051
202549466;2025;1;12;7;22;14 AISP - Campo Mourao;CAMPO MOURAO;ZONA RURAL;-24,0412232;-52,38111509;Praticar Homicidio Culposo na Direcao de Veiculo;11 anos;0 ~ 14 anos (Crian‡a);Masculino;Branca;Heterossexual;18738;99432
202549466;2025;1;12;7;22;14 AISP - Campo Mourao;CAMPO MOURAO;ZONA RURAL;-24,0412232;-52,38111509;Praticar Homicidio Culposo na Direcao de Veiculo;37 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;19054;99432
202549978;2025;1;12;7;22;17 AISP - Maringa;MANDAGUARI;JD PROGRESSO UM;-23,517452;-51,68125209;Crimes Violentos Letais Intencionais (CVLI);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;33892;36716
202549978;2025;1;12;7;22;17 AISP - Maringa;MANDAGUARI;JD PROGRESSO UM;-23,517452;-51,68125209;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;10864;36716
202548790;2025;1;12;7;23;05 AISP - Sao Mateus do Sul;PIEN;CAMPO NOVO;-26,09695638;-49,42824374;Morte por Intervencao Legal de Agente do Estado - MILAE;Nao Informado;Nao Informado;Masculino;Branca;Nao Informado;21535;13655
202550927;2025;1;12;7;23;22 AISP - Telemaco Borba;TELEMACO BORBA;MONTE CARLO;-24,32868597;-50,62312272;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;33811;75042
202550927;2025;1;12;7;23;22 AISP - Telemaco Borba;TELEMACO BORBA;MONTE CARLO;-24,32868597;-50,62312272;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Nao Informado;10797;75042
202549762;2025;1;13;1;0;01 AISP - Curitiba;CURITIBA;ALTO BOQUEIRAO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21536;1773733
202549726;2025;1;13;1;0;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);17 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;34376;1773733
202549726;2025;1;13;1;0;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);26 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;33813;1773733
202549726;2025;1;13;1;0;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);17 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;11286;1773733
202549726;2025;1;13;1;0;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);26 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;10798;1773733
202552270;2025;1;13;1;11;20 AISP - Londrina;LONDRINA;DISTRITO SEDE NORTE;-23,312156;-51,16277342;Morte por Intervencao Legal de Agente do Estado - MILAE;26 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21538;555937
202552270;2025;1;13;1;11;20 AISP - Londrina;LONDRINA;DISTRITO SEDE NORTE;-23,312156;-51,16277342;Morte por Intervencao Legal de Agente do Estado - MILAE;27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;21537;555937
202555851;2025;1;13;1;15;13 AISP - Toledo;JESUITAS;JD AMERICA;-24,37724891;-53,38811488;Crimes Violentos Letais Intencionais (CVLI);17 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;34033;10506
202555851;2025;1;13;1;15;13 AISP - Toledo;JESUITAS;JD AMERICA;-24,37724891;-53,38811488;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);17 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;10993;10506
202552202;2025;1;13;1;18;02 AISP - Sao Jose dos Pinhais;AGUDOS DO SUL;NOVO;-25,99061809;-49,33870188;Morte por Intervencao Legal de Agente do Estado - MILAE;26 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21541;10233
202554281;2025;1;13;1;18;13 AISP - Toledo;TOLEDO;VILA PIONEIRO;-24,732077;-53,74141149;Praticar Homicidio Culposo na Direcao de Veiculo;22 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;18911;150470
202554684;2025;1;13;1;22;01 AISP - Curitiba;CURITIBA;SANTA FELICIDADE;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;Nao Informado;Nao Informado;Masculino;Nao Informado;Nao Informado;21539;1773733
202554684;2025;1;13;1;22;01 AISP - Curitiba;CURITIBA;SANTA FELICIDADE;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;Nao Informado;Nao Informado;Masculino;Nao Informado;Nao Informado;21540;1773733
202555089;2025;1;13;1;23;07 AISP - Guarapuava;GUARAPUAVA;DISTRITO GUARA;-25,39359198;-51,46343108;Praticar Homicidio Culposo na Direcao de Veiculo;37 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;18999;182093
202555234;2025;1;14;2;5;11 AISP - Cascavel;CASCAVEL;CASCAVEL VELHO;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);27 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;33769;348051
202555234;2025;1;14;2;5;11 AISP - Cascavel;CASCAVEL;CASCAVEL VELHO;-24,9537975;-53,45972218;Feminicidio;27 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Nao Informado;11991;348051
202555416;2025;1;14;2;8;23 AISP - Jacarezinho;IBAITI;RODOVIA FEDERAL;-23,84982149;-50,19066627;Praticar Homicidio Culposo na Direcao de Veiculo;64 anos;60+ (Idoso);Masculino;Branca;Nao Informado;18767;28830
202557995;2025;1;14;2;15;23 AISP - Jacarezinho;IBAITI;AREA RURAL;-23,84982149;-50,19066627;Crimes Violentos Letais Intencionais (CVLI);22 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Nao Informado;33847;28830
202557995;2025;1;14;2;15;23 AISP - Jacarezinho;IBAITI;AREA RURAL;-23,84982149;-50,19066627;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);22 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Nao Informado;10824;28830
202560266;2025;1;15;3;4;17 AISP - Maringa;MARINGA;ZONA SETE;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;24 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Nao Informado;18843;409657
202561807;2025;1;15;3;14;17 AISP - Maringa;MARINGA;CONJUNTO CIDADE ALTA;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;40 anos;25 ~ 59 anos (Adulto);Masculino;Preta;Nao Informado;19214;409657
202564589;2025;1;15;3;19;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);17 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;34343;1773733
202564589;2025;1;15;3;19;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL DE CURITIBA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);17 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;11257;1773733
202567448;2025;1;15;3;23;04 AISP - Ponta Grossa;JAGUARIAIVA;PRIMAVERA;-24,2530565;-49,7121863;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;34147;35141
202567448;2025;1;15;3;23;04 AISP - Ponta Grossa;JAGUARIAIVA;PRIMAVERA;-24,2530565;-49,7121863;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;11084;35141
2025152739;2025;1;16;4;7;10 AISP - Francisco Beltrao;FRANCISCO BELTRAO;CRISTO REI;-26,07845;-53,05613572;Praticar Homicidio Culposo na Direcao de Veiculo;79 anos;60+ (Idoso);Masculino;Branca;Nao Informado;18993;96666
202565700;2025;1;16;4;8;01 AISP - Curitiba;CURITIBA;CAJURU;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;34031;1773733
202565700;2025;1;16;4;8;01 AISP - Curitiba;CURITIBA;CAJURU;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;10992;1773733
202565748;2025;1;16;4;10;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21542;1773733
202566716;2025;1;16;4;10;22 AISP - Telemaco Borba;ORTIGUEIRA;AGUA DAS PEDRAS;-24,21201067;-50,92692954;Crimes Violentos Letais Intencionais (CVLI);39 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;34515;24192
202566716;2025;1;16;4;10;22 AISP - Telemaco Borba;ORTIGUEIRA;AGUA DAS PEDRAS;-24,21201067;-50,92692954;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);39 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;11400;24192
202573816;2025;1;16;4;23;02 AISP - Sao Jose dos Pinhais;CAMPINA GRANDE DO SUL;BARRAGEM;-25,30324751;-49,05346587;Praticar Homicidio Culposo na Direcao de Veiculo;34 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Nao Informado;19108;47799
202569371;2025;1;16;4;23;12 AISP - Foz do Iguacu;MEDIANEIRA;CONDA;-25,2924975;-54,09178213;Crimes Violentos Letais Intencionais (CVLI);46 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;34500;54369
202569371;2025;1;16;4;23;12 AISP - Foz do Iguacu;MEDIANEIRA;CONDA;-25,2924975;-54,09178213;Feminicidio;46 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;12040;54369
202569865;2025;1;17;5;5;01 AISP - Curitiba;CURITIBA;CAPAO RASO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;33803;1773733
202569865;2025;1;17;5;5;01 AISP - Curitiba;CURITIBA;CAPAO RASO;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;10789;1773733
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;31 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21608;358367
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;21611;358367
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;38 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21610;358367
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;44 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;21613;358367
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;47 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;21612;358367
202571416;2025;1;17;5;5;04 AISP - Ponta Grossa;PONTA GROSSA;CHAPADA;-25,092547;-50,16144206;Morte por Intervencao Legal de Agente do Estado - MILAE;48 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;21609;358367
202569721;2025;1;17;5;5;10 AISP - Francisco Beltrao;FRANCISCO BELTRAO;AGUA BRANCA;-26,07845;-53,05613572;Praticar Homicidio Culposo na Direcao de Veiculo;82 anos;60+ (Idoso);Feminino;Parda;Nao Informado;18873;96666
202570462;2025;1;17;5;10;19 AISP - Rolandia;BELA VISTA DO PARAISO;RODOVIA;-22,99208753;-51,19414503;Praticar Homicidio Culposo na Direcao de Veiculo;16 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;19234;14833
202570462;2025;1;17;5;10;19 AISP - Rolandia;BELA VISTA DO PARAISO;RODOVIA;-22,99208753;-51,19414503;Praticar Homicidio Culposo na Direcao de Veiculo;36 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;19031;14833
202570462;2025;1;17;5;10;19 AISP - Rolandia;BELA VISTA DO PARAISO;RODOVIA;-22,99208753;-51,19414503;Praticar Homicidio Culposo na Direcao de Veiculo;42 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;18916;14833
202570462;2025;1;17;5;10;19 AISP - Rolandia;BELA VISTA DO PARAISO;RODOVIA;-22,99208753;-51,19414503;Praticar Homicidio Culposo na Direcao de Veiculo;57 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;18885;14833
202570462;2025;1;17;5;10;19 AISP - Rolandia;BELA VISTA DO PARAISO;RODOVIA;-22,99208753;-51,19414503;Praticar Homicidio Culposo na Direcao de Veiculo;60 anos;60+ (Idoso);Feminino;Branca;Nao Informado;19201;14833
202572921;2025;1;17;5;14;02 AISP - Sao Jose dos Pinhais;ARAUCARIA;CAPELA VELHA;-25,591645;-49,4019397;Crimes Violentos Letais Intencionais (CVLI);46 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;34496;151666
202572921;2025;1;17;5;14;02 AISP - Sao Jose dos Pinhais;ARAUCARIA;CAPELA VELHA;-25,591645;-49,4019397;Roubo com Resultado Morte;46 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;12421;151666
202572290;2025;1;17;5;15;01 AISP - Curitiba;CURITIBA;UMBARA;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;27 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;21543;1773733
202573154;2025;1;17;5;15;10 AISP - Francisco Beltrao;DOIS VIZINHOS;CENTRO;-25,74601002;-53,05483599;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;34252;44869
202573154;2025;1;17;5;15;10 AISP - Francisco Beltrao;DOIS VIZINHOS;CENTRO;-25,74601002;-53,05483599;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;11175;44869
202574045;2025;1;17;5;19;11 AISP - Cascavel;GUARANIACU;SAO JOAO;-25,09864992;-52,86963244;Praticar Homicidio Culposo na Direcao de Veiculo;56 anos;25 ~ 59 anos (Adulto);Feminino;Nao Informado;Nao Informado;19206;13735
202574045;2025;1;17;5;19;11 AISP - Cascavel;GUARANIACU;SAO JOAO;-25,09864992;-52,86963244;Praticar Homicidio Culposo na Direcao de Veiculo;75 anos;60+ (Idoso);Feminino;Nao Informado;Nao Informado;19087;13735
202575615;2025;1;17;5;22;10 AISP - Francisco Beltrao;FRANCISCO BELTRAO;SADIA;-26,07845;-53,05613572;Praticar Homicidio Culposo na Direcao de Veiculo;39 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;19172;96666
202574558;2025;1;17;5;23;07 AISP - Guarapuava;PINHAO;DOIS IRMAOS;-25,69629501;-51,64827019;Crimes Violentos Letais Intencionais (CVLI);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;34605;29886
202574558;2025;1;17;5;23;07 AISP - Guarapuava;PINHAO;DOIS IRMAOS;-25,69629501;-51,64827019;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);24 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;11480;29886
202575370;2025;1;18;6;8;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;AGUAS CLARAS;-25,4594905;-49,52884145;Crimes Violentos Letais Intencionais (CVLI);44 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;34285;136327
202575370;2025;1;18;6;8;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;AGUAS CLARAS;-25,4594905;-49,52884145;Roubo com Resultado Morte;44 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;12416;136327
202554737;2025;1;18;6;10;17 AISP - Maringa;MARINGA;PQ GREVILEAS I PARTE;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;75 anos;60+ (Idoso);Masculino;Nao Informado;Nao Informado;19119;409657
202576457;2025;1;18;6;14;14 AISP - Campo Mourao;CAMPO MOURAO;JD AEROPORTO;-24,0412232;-52,38111509;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;34473;99432
202576457;2025;1;18;6;14;14 AISP - Campo Mourao;CAMPO MOURAO;JD AEROPORTO;-24,0412232;-52,38111509;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);38 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;11366;99432
